id,title,company,location,post_date,work_type,applicant_count,description,data_analyst,bi_analyst,data_engineer,data_scientist,etl_developer,business_information,analyst,python,r,scala,mysql,postgresql,sql,mongodb,redis,sqlite,sql server,bigquery,nosql,talend,dataiku,pentaho,snowflake,hive,spark,kafka,kinesis,aws,gcp,azure,kubernetes,docker,hadoop,excel,powerpoint,word,pdf,csv,sheet,matplotlib,seaborn,plotly,bokeh,d3js,redash,tableau,powerbi,data_visualization,data_mining,communication,deployment,data_scraping,programming,english,etl,git,lat,lng
3160439997,Data Analyst,PT Ebliethos Digital Indonesia,Yogyakarta,1 month ago,On-site,27,"company description: pt. ebliethos digital indonesia adalah perusahaan yang bergerak di bidang digital marketing dan sedang berkembang sangat pesat. produk-produk yang kami pasarkan berupa produk herbal dan fashion. job description:
mengumpulkan, mengembangkan, monitoring, mengolah, dan menganalisa data untuk membuat kesimpulan dan laporan sesuai kebutuhan",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.9778383999999996,110.36722565020224
3186590339,Data Analyst,PT Kode Niaga Tama,Jakarta,3 weeks ago,On-site,3,"company description: codeshop indonesia adalah perusahaan berskala nasional yang bergerak dibidang penjualan semua kebutuhan produk yang berkaitan dengan solusi identifikasi data. kami didukung dengan support terbaik dari merk dagang ternama dan telah teruji konsistensi nya di dunia identifikasi data selama bertahun-tahun. seiring berjalannya waktu kami berkembang dan melakukan banyak terobosan, perubahan baik secara pelayanan maupun pemasaran. kami siap memberikan pengalaman terbaik untuk anda dalam memenuhi semua kebutuhan sistem barcode. baik dalam ruang lingkup internal perusahaan sampai industri besar. selain hardware, kami juga siapkan kebutuhan consumable untuk printer barcode seperti label, wristband dan ribbon barcode. terus berkembang pesatnya usaha-usaha baru di bidang retail dan hospitality, mendorong kami untuk berusaha menjadi partner terbaik untuk menyediakan perlengkapan mesin kasir yang sesuai dengan usaha anda. kami juga menjamin kemudahan layanan purna jual dengan menghadirkan cabang kami di jakarta, surabaya, makassar, dan juga medan. kedepan kami juga akan segera membuka cabang kami di kota besar lain nya. job description:

data analyst",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3155257164,Data Analyst,PT Botika Teknologi Indonesia,Yogyakarta,1 month ago,On-site,34,"company description: who we are we are the people behind artificial intelligence technology with machine learning and natural language processing (nlp) in local languages that enables businesses to easily serve larger number of customers, reduce the cost, and raise the service level at the same time. our technology we offer providing ai chatbot and omnichannel dashboard that easly handle your customers. our technologies understand your needs, automate repetitive work, automatically converse, transact and able to carry out intellectual conversations in both text or voice with customers across many channels : email, whatsapp, line, messenger, telegram, website, mobile app and others job description:

data analyst",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-7.9778383999999996,110.36722565020224
3109172734,Data Analyst,Great Giant Foods,Jakarta,2 months ago,,120,"build dashboards, self-service tools, and reports to analyze and present data associated with business operations performance to support key business stakeholders to make data-driven decision in the organization
managing master data, including creation, updates, and deletion.
managing users and user roles.
provide quality assurance of imported data
processing confidential data and information according to guidelines.
managing and designing the reporting environment, including data sources, security, and metadata.
supporting the data warehouse in identifying and revising reporting requirements.
supporting initiatives for data integrity and normalization.
minimum qualifications
excellent data analysis skills, with the ability to pull from many different data sources and provide insights on that data
minimum 2 years of analytics experience working with a data analyst
minimum 2 years of experience with bi tools like tableau, data studio, power bi, etc
minimum 2 years of experience in sql, python, r, and/or big data framework is preferred
ability to analyze data and build models
passionate in data analytics
proven ability to work independently, self-motivated, self-starter who can initiate ideas and take ownership of work
excellent problem solving and visual thinking skills
strong collaboration skills
familiarity with helical insight is a plus
willing to be traveling/locate in lampung",1,0,0,0,0,0,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3179321241,Data Analyst,PT. VIVO MOBILE INDONESIA,North Jakarta,6 days ago,On-site,128,"job description:
1. ensure consumer feedback and media report happening in the internet are collected timely, completely and accurately.
2. collect consumer and media feedback on products and brands from the internet, including social media, mainstream news portal, apps, search engines, forums etc.
3. identify crisis issues from the feedback and escalate it to the corresponding teams timely. follow up the progress of the cases escalated.
4. communicate and extent good relationships with customer contact center and service center to ensure smooth escalation and execution of the cases escalated.
5. maintain search keywords to capture the accurate feedback periodically.
6. prepare regular reports for the cases escalated.

job requirements:
1. good command of spoken and written local language, english.
2. detail-minded, self-motivated and able to work as a good team player with a positive service attitude.
3. basic knowledge and understanding of smartphone is much preferred.
4. basic knowledge of ms excel.",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,-6.136197,106.90069022428446
3160215067,Data Analyst,Touchten Games,Jakarta,3 weeks ago,Hybrid,200,"touchten games is an award-winning mobile games company based in jakarta, indonesia. played by millions worldwide and consistently featured by app stores, their games cater to the underserved women gamers market in the us and europe.
touchten is the winner of the google play indonesia games contest and is the recipient of the forbes indonesia rising global stars award.

responsibilities
interpret data, analyze results using statistical techniques and provide ongoing reports
develop and implement databases, data collection systems, data analytics, and other strategies that optimize statistical efficiency and quality
acquire data from primary or secondary data sources and maintain databases/data systems
identify, analyze, and interpret trends or patterns in complex data sets
filter and “clean” data by reviewing computer reports, printouts, and performance indicators to locate and correct code problems
work with management to prioritize business and information needs
locate and define new process improvement opportunities

requirements
2 years of proven working experience as a data analyst or business data analyst
technical expertise regarding data models, database design development
strong knowledge of and experience with reporting packages (business objects etc), and databases (sql, etc)
familiar with reporting tools such as tableau
strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy
adept at queries, report writing, and presenting findings
fluent in english (spoken and written)

benefits
free lunch
work-life balance
growth and development
medical benefit (inpatient/outpatient/dental/glasses)
net salary
cool office located in the heart of jakarta
competitive salary",1,0,0,0,0,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,-6.1753942,106.827183
3167416744,Principal Data Analyst,Discover Financial Services,Us,2 weeks ago,On-site,11,"discover. a brighter future.

with us, you’ll do meaningful work from day 1. our collaborative culture is built on three core behaviors: we play to win, we get better every day & we succeed together. and we mean it — we want you to grow and make a difference at one of the world's leading digital banking and payments companies. we value what makes you unique so that you have an opportunity to shine.

come build your future, while being the reason millions of people find a brighter financial future with discover.

what you’ll do

job description

lead a team of programmers/data engineers for gathering, structuring, and analyzing data to support discover’s modeling needs.
support the development and automation of standard data analyses, reports, and dashboards.

how you’ll do it

demonstrate technical knowledge in analytical tools.
gather, structure, and analyze data from multiple sources, presenting the results of data analyses, as well as recommendations, to management and process owners.
partner with the business to identify the appropriate data sources and analysis methodology to meet business needs.
develop comprehensive cost-benefit analyses to capture financial and other impacts of initiatives.
coach and guide less experienced analytical professionals in statistical concepts, principles, and tools.

qualifications you’ll need

the basics

bachelor's degree in computer science, engineering, statistics, mathematics, or related field
4+ years of experience in programming with a concentration in data science, or related field

bonus points if you have

master's degree in computer science, engineering, statistics, mathematics, or related field
6+ years of experience in programming with a concentration in data science, or related field
sql statistical applications, such as sql and/or sas

what are you waiting for? apply today!

the same way we treat our employees is how we treat all applicants – with respect. discover financial services is an equal opportunity employer (eeo is the law). we thrive on diversity & inclusion. you will be treated fairly throughout our recruiting process and without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or veteran status in consideration for a career at discover.",1,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,39.7837304,-100.445882
3188965999,Data Scientist,Newbridge,Jakarta,6 days ago,On-site,26,"what you will do
work with data like images, videos and real-time sensor data etc.design, train, quantize and deploy deep learning/computer vision models
develop unit tests, documentation for features, evaluating, benchmarking the prediction/quality
communicate effectively between the business team and the engineering team to gather and implement project requirements
own end-to-end solutioning, from formulating the technical problem to deployment (along with engineers) of the solution
participate in internal and external conferences and workshops

what needed
5+ years of experience in developing deep learning or computer vision and classic ml models for practical applications
familiar with deep learning frameworks, such as tensorflow/keras, caffe, pytorch, ncnn etc.
have practical knowledge of image/video processing techniques and deep learning in the computer vision domain
world-class open data-science/deep-learning competition results and/or contributions to a deep learning/data science frameworks
familiarity with working knowledge in android/ios and gcp
communication skills to engage with business stakeholders to understand their needs and effectively communicate the results of the analytical solutions
ability to write clear and concise technical documentation",1,0,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,-6.1753942,106.827183
3082887126,"Data Analyst, Fraud",Xendit,Jakarta,1 week ago,,200,"xendit provides payment infrastructure across southeast asia, with a focus on indonesia and the philippines. we process payments, power marketplaces, disburse payroll and loans, provide kyc solutions, prevent fraud, and help businesses grow exponentially. we serve our customers by providing a suite of world-class apis, ecommerce platform integrations, and easy to use applications for individual entrepreneurs, smes, and enterprises alike.

our main focus is building the most advanced payment rails for southeast asia, with a clear goal in mind — to make payments across in sea simple, secure and easy for everyone. we serve thousands of businesses ranging from smes to multinational enterprises, and process millions of transactions monthly. we’ve been growing rapidly since our inception in 2015, onboarding hundreds of new customers every month, and backed by global top-10 vcs. we’re proud to be featured on among the fastest growing companies by y-combinator.

mission

reporting to our regional head of merchant risk you would be part of the team that leads the planning and execution of our overall merchant risk and fraud prevention strategy to ensure our services are well protected and secure for our clients and their users.

you will develop, test and integrate predictive models and analytical tools to enable data-driven decisions on merchant onboarding and transaction monitoring to mitigate fraud on our network.

outcomes

develop models associated for fraud detection and prediction of suspicious activity.
proactively monitor anti-fraud performance to identify targeted areas for improvement.
identify, collect and process data required to support statistical analysis and risk decision making
work closely with various teams to develop and optimize statistical fraud models.
design and implement performance reports and dashboards to communicate actionable insights to stakeholders

you may be a good fit if

you have 3 - 5 years of experience in fraud monitoring and transaction monitoring
degree in statistics, mathematics, risk management or other relevant subjects
hands on experience with data analysis tools such as python, r, preston, sql and data visualization tools such as tableau.
proficient in predictive analytics including experience in model development, validation, implementation and monitoring.
effectively manage multiple priorities while maintaining a high quality of work
are a creative hustler -- you might not have done it before, but you're willing to try something different to get it done
are an exceptional communicator and work well with cross-functional teams
demonstrate ability to finish tasks and make reports quickly
you thrive on autonomy and have proven you can push towards a goal by yourself

it would be amazing if you also have

experience working in the payment industry
experience in fast growing companies",1,0,0,0,0,0,0,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3165364827,Data Analyst,PT Bank Digital BCA (BCA Digital),Jakarta Metropolitan Area,2 weeks ago,Hybrid,200,"key responsibilities:
provide facilities for work units to conduct research and analysis of bank’s data
develop data presentation tools that are easy to use and flexible
develop a management information system to use in monitoring business development, risk management and the bank's compliance with regulations
develop and manage reporting system processes to generate accurate and timely reports
build and develop systems and big data processing to support the bank's business strategy
develop data validation processes, methods, and technologies, to provide good and useful data quality
perform maintenance of data infrastructure and its supporting systems to maintain and improve system stability, capacity, and capability
maintain database integrity and security

what you need to have:
3-6 years experience as a data engineer/data analyst
experience in implementing data warehouse or big data
have technical knowledge of message queuing and stream processing
deep understanding of data governance concept and management
able to work independently and effectively in a team
desire to learn and adapt to new technologies

our office location:
the city tower, 11th floor
jl. m.h. thamrin no. 81, jakarta pusat

we perform wfo/wfh policy, so you will be required to come to the office at times.",1,0,1,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,
3187815502,Data Analyst,Kreatifitas Sinergisme Teknoindo,Jakarta,6 days ago,On-site,11,"we are looking for someone experienced in the commercial data analytics space, to collaborate with the company's global service team, be responsible for the design and delivery of actionable insights to support operational processes and decision-making.

job description
pull appropriate data from sources, process them, and use them to verify/challenge hypothesis
assist with ad-hoc request in terms of data preparation
minimum qualifications and experience
ideally you have to possess: 4-5 years working in a research, business analysis or insight-related role. ideally in marketing / customer survey industry.
(note: applicants with 2 to 4 years with good standing qualifications will be considered)
highly skilled in translating complex data and concepts into clear results to be understood by non-technical audiences.
strong presentation and interpersonal skills; you will be working with stakeholders to build relationships, understand their needs and provide them with technical and non-technical guidance and insights.(note: desirable, but not highly expected for a junior/less experienced role)
experience in developing and deploying analytics solutions, reports and dashboards.
experience in microsoft excel, powerpoint, insights/power bi, pivot/powerpivotgood knowledge of sqlgood knowledge of statistics
if you feel like this could be you, click ""apply"" to submit your application",1,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3157589193,Technical Data Analyst (fresh graduates may apply),Deliveree Indonesia,Jakarta,1 month ago,On-site,47,"if you just click apply, you will not receive a response. you must follow the instructions below under 'how to apply' for our team to review and respond to your application. complete applications receive a response within 24 hours.

summary of opportunity
position: technical data analyst
location: kemang, south jakarta
status: full-time career position
benefits: full benefits including private healthcare
job description

deliveree is a fast-moving, rapidly growing, and very successful logistics technology company that is changing the cargo and trucking industry in indonesia to reduce waste, grow the economy, create jobs, and make indonesia more competitive.

we are seeking talented, ambitious, hard-working, and career-minded graduates with a degree in computer science, computer engineering, or information technology and a gpa of 3.0 or higher from a recognized undergraduate university and strong english skills.

you should have a keen interest in business, especially early-stage startup business, and be willing to prioritize an accelerated career as your highest priority. we believe that anything is possible if you want it badly enough and we're looking for others who believe the same thing.

our business & systems data analyst position is part of our fresh graduate associate program where we develop young professionals and offer them an accelerated career development path in our rapidly growing company. in this role, you will be responsible for building specs, designing, and building technology tools for our business and operational teams. this roles requires great communication skills, a collaborative attitude, creativity and a desire to build things, as well creativity as well as involves extensive communicating and collaboration with our business and operational teams and creativity. furthermore, it requires technical and coding skills as described below.

qualifications
fresh graduates or up to 2 years of experience are welcome to apply.
required undergraduate degree in computer science, computer engineering, information technology, or related field.
undergraduate gpa 3.0 or higher (required to apply)
good english skills with toefl pbt 500 or higher (or equivalent)
very strong excel skills (pivot tables, vlookup, sumif, index-match)
familiarity with sql, vba, javascript, html/css
benefits
competitive monthly salary
full private healthcare coverage
full annual paid leave
13th month bonus
mobile phone allowance
kost living sponsorship
annual payraises
how to apply

submit the below items via email to christine@deliveree.com - if you submit all the required materials and your qualifications fit our search, you will hear back from us within 24 hours.
brief cover email
pdf resume
completed pre-interview form
copy of your university grades
download pre-interview form: https://dlvr.ee/2czpe0i

more about deliveree
https://www.deliveree.com
https://techinasia.com/logistics-deliveree-series-c
https://techcrunch.com/2022/06/26/deliveree-is-smoothing-southeast-asias-bumpy-logistics-landscape/
https://money.kompas.com/read/2022/06/27/103000726/deliveree-dapat-pendanaan-seri-c-senilai-70-juta-dollar-as-untuk-perkuat
cnn interview
https://youtu.be/2yvxncgonze
recruitment site
https://www.deliveree.com/id/en/careers-home/
careers blog
https://www.deliveree.com/id/en/deliveree-career-karir-think-different/
hq office tour
https://www.youtube.com/watch?v=giz5wrjkro0",1,0,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,-6.1753942,106.827183
3191786543,Data Analyst,Kargo Technologies,Jakarta,4 weeks ago,On-site,48,"work related to data story telling and empowerment:
you can structure your and drive your own data projects with medium-complexity that contributes towards your analytics scope, driving the product/business direction with data
you influence the product direction by convincing through clear hypothesis framework and analysis
you proactively agree on timeframes with business leads or pms. you meet deadlines and communicate delays and blockers.
you can help improve the team’s data analysis and interpretation skills

work related to your technical craft:
you can build well-structured, traceable and updatable analysis.
you design user friendly dashboards that bring insight without being overwhelming
you use advanced sql e.g. window functions and udfs.
if the team needs it, you can perform basic tasks in python, r or on similar programs.
you apply basic statistics concepts – percentiles, types of averages, significance, regressions, and bring meaning to data

requirements
bachelor degree from reputable university
experience in working with some of the following tools; airflow, airbyte, kafka, bigquery, google data studio, metabase, python, r is a plus",1,0,0,0,0,0,1,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3192057415,Freelance Data Analyst,PT. Mega Harapan Mulia (Kelas.com),Jakarta,3 days ago,On-site,26,"tanggung jawab: menyusun rencana pemasaran dari sebuah produk yang dihasilkan. membantu dan mengidentifikasi peluang pada penjualan produk perusahaan. melakukan pengumpulan, pencatatan, dan analisis tentang data kualitatif dan kuantitatif tentang berbagai isu-isu yang berhubungan dengan produk-produk dan jasa pemasaran. bertanggung jawab dalam pelaksanaan dan pengawasan program pengembangan market analyst. melakukan riset, analisis dan tren pasar untuk menghasilkan pengembangan produk. kualifikasi: dapat bekerja sama dengan tim. jujur dan memiliki kemauan untuk terus belajar. memiliki kemauan yang kuat untuk belajar dan berkembang. target oriented dan berpikir secara rasional dengan menimbang risk-reward mampu menyusun strategic planning. berpikir kreatif dalam melakukan analisa dan menguasai tahapan analisa riset pasar. teliti dan mampu menganalisa data. mampu berkomunikasi dengan baik.
bersedia wfo 3 hari dan wfh 2 hari - menjalankan project selama 3 bulan",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-6.1753942,106.827183
3138184720,Data Analyst-User Trust,BukuWarung,Jakarta,1 month ago,,142,"overview

bukuwarung is sea’s fastest growing startup and we are building the digital infrastructure for 60 million msmes in indonesia, enabling them to efficiently manage and grow their business, starting with digital bookkeeping, online storefront & payments. bukuwarung’s vision is to empower 60 million msmes in indonesia to become financially aware and enable them to manage and grow their business using technology.

bukuwarung is backed by top tier vcs globally: peter thiel’s valar ventures, goodwater capital, y-combinator, ac ventures, quona capital, east ventures, golden gate ventures, rocketship.vc, tanglin venture partners and strategic angel investors from stripe, paypal, plaid, grab, gojek, facebook, airbnb, fast, mastercard etc.

about the team

data analytics builds and improves on feedback mechanisms that influence the organization to understand our performance objectively, discover opportunities for growth and focus on making better decisions that create value for our customers. as a team, we partner with a wide range of business and product functions such as payments, lending, commerce, growth, marketing, operations, etc. to deliver value to our customers.

about the role

as a data analyst for user trust, your job is to own and drive analytics projects related to the measurement of risk across various business units and/or products. you will help to define, scope, and build solutions that would help the organization survey, understand, detect and protect against new and existing areas of risk/fraud in the business. you would also generate key learnings and insights that would inform the design of products and services to mitigate risks on the platform in a scalable and sustainable manner.

what will you do?
define and scope the unique data needs for risk surveillance, mitigation, and protection
design and implement data-powered feedback mechanisms that help leaders assess the amount of risk and fraud across different products and services, to drive targeted mitigation actions
perform analysis to discover risk-related trends and complex user behaviors hidden in the data, pick up and communicate actionable insights to business and product leaders
design, build, maintain and improve risk protection measures
continuously improve the use of our data and tools in your day-to-day work
contribute to developing a deep appreciation of risk in the business
contribute to improving the analytical thinking muscle throughout the organization
who are we looking for?
1+ years of working experience in analytics or similar data-related roles
1+ year of working experience dealing with issues in the risk or fraud domain
curious to learn more about the business and products, and dig into potential risk and fraud scenarios
ability to scope and define problems clearly and critically
ability to think creatively from different angles strong problem solving and analytical skills with the ability to define tradeoffs between decisions
ability to communicate effectively with a both technical and non-technical audience
strong sense of ownership to see through analytical projects from end-to-end
experience in scripting with sql and building of data pipelines
experience in data visualization and storytelling(good to have) ability to analyze data in python, r or other similar tools(good to have) bachelor’s or master’s degree in a quantitative field, e.g., statistics, computer science, engineering, mathematics, data sciences
if this sounds like you, please apply!",1,0,0,0,0,0,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3156508592,Data Analyst,Aksoro,Yogyakarta,3 weeks ago,On-site,71,"analyse marketing data (campaign results, conversion rates, traffic etc.) and reporting on recommendations and strategy to help shaping future marketing strategies. management of keyword research, setting up audiences, and optimizing for conversions and kpis

skills needed: - bachelors degree in mathematics science
effective planning, organizational, and problem-solving skills
having experience in digital marketing field will be a plus
experience handling a high volume of work and prioritizing duties in a fast-paced environment.
effective interpersonal, verbal, and written communication skills.",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,-7.9778383999999996,110.36722565020224
3187364203,Data Analyst,Talenta Sumber Daya Manusia PT,Jakarta,1 month ago,On-site,5,"s1 semua jurusan
memiliki pengalaman minimal 1 tahun pada bidang yang sama
mampun menggunakan ms excel (if, vlookup, hlookup, grafik) dan ms power point
mampu bekerja dengan deadline, teliti dan cekatan

desired skills and experience
null",1,0,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3188789416,Operations Data Analyst (Design & Automation),Ninja Van,Jakarta,1 month ago,On-site,11,"ninja van is a tech-enabled logistics company on a mission to provide hassle-free delivery services for businesses of all sizes across southeast asia. launched in 2014, we started operations in singapore and have become the region's largest and fastest growing last-mile logistics company, partnering with over 35,000 merchants and delivering more than 1,000 parcels every minute across six countries.

at our core, we are a technology company that is disrupting a massive industry with cutting-edge software and operational concepts. powered by algorithm-based optimisation, dynamic routing, end-to-end tracking and a data-driven approach, we provide best-of-class delivery services that delight both the shippers and end customers. but we are just getting started! we have much room for improvement and many ideas that will further shape the industry.

responsibilities
leverage rich data to develop insights and products for decision making and improve performance also set up algorithm to build automation for thousands of data.
you will collaborate with a strong team of data analyst , product managers, even go to the ground and collab with in defining the frontier of data products in fintech.
data scientists will work on how to evaluate current investor behaviors and develop potential product features.
work with management to prioritize business data needs and recommend new ways of using data to inform decision-making.
perform data visualizations to uncover valuable insights, be able to measure and track product performance.
conduct analysis and make recommendations that impact product and business directions.
requirements
bachelor’s degree from computer science or quantitative major.
experience in handling machine learning, phyton for 1 year.
fluent with sql, python, r or other scripting/programming languages to problem-solve.
experienced with working with very large datasets.
able to work in ambiguous situation and enjoy experimental.
able to work on tight timeline.
strong quantitative and problem-solving skills.
communication skills to engage with business stakeholders to understand their needs and effectively communicate the results of the analytical solutions.
submit a job application

by applying to the job, you acknowledge that you have read, understood and agreed to our privacy policy notice (the “notice”) and consent to the collection, use and/or disclosure of your personal data by ninja logistics pte ltd (the “company”) for the purposes set out in the notice. in the event that your job application or personal data was received from any third party pursuant to the purposes set out in the notice, you warrant that such third party has been duly authorised by you to disclose your personal data to us for the purposes set out in the the notice.",1,0,0,0,0,0,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-6.1753942,106.827183
3153212976,"Data Analyst, Modal Rakyat",FAZZ Financial Group,Jakarta,1 month ago,On-site,10,"about fazz financial group

fazz financial group is a digital financial services group founded in 2016. it is based in southeast asia, and is the holding group for over 10 fintech startups, which includes payfazz, xfers, modal rakyat, straitsx, and others.

fazz financial group’s mission is to enable financial access for everyone, especially within southeast asia, where 70% of its population is underserved.

fazz financial group has headquarters in singapore and indonesia, with 600 staff spread across regional offices in malaysia, taiwan, and vietnam. we are proud to be local and knowledgeable about the region, giving an intimate understanding of southeast asia’s financial needs.

as a local group born and bred in southeast asia, companies within fazz financial group are among the first indonesian startups, and one of the many singaporean startups to be seeded by the prestigious y-combinator programme. we are backed by both global and local investors including insignia venture partners, b capital, bri ventures, and many others.

we know how important our mission is to improving the livelihoods of millions of people in southeast asia. that's why we're looking for passionate and driven people to join us to accelerate financial access for everyone.

head to our website to get to know us better: https://fazzfinancial.com/responsibilities
troubleshooting inkonsistensi data ketika terjadi problem dan anomali
mengembangkan management data warehouse (dwh), data lake (dl) dan data mart
membuat perancangan struktur data yang baik menyesuaikan dengan proses, requirement dan analisa bisnis
mengembangkan solusi skala besar dalam infrastruktur data bersama dengan tim devops
melakukan import dan export request data yang dibutuhkan oleh pengguna internal antar divisi
membuat visualisasi data analitik dan statistik yang digunakan untuk memperkuat analisa dan keputusan bisnis
membuat reporting dan email terjadwal yang diperlukan untuk mendukung operasional bisnis
membuat disaster plan, perencanaan kapasitas dan simulasi penanganan permasalahan database

requirements
menguasai amazon redshift, amazon emr dan google big query
menguasai rdbms database yakni mysql, postgresql dan microsoft sql server
menguasai no sql database dan storage yakni mongodb dan redis
menguasai dashboard metabase, power bi dan tableau
memiliki pengetahuan yang baik dalam bidang matematika dan statistik
memiliki pengalaman dalam bidang yang sama minimal 3 tahun
minimal lulusan sarjana s1 atau lebih tinggi

we love reviewing all the applications we receive, but unfortunately, we may not be able to get back to everyone individually. if we’d like to move forward with your application, we’ll definitely be in touch!

fazz financial group is an equal opportunity employer. individuals seeking employment at fazz financial group will be considered without regard to race, religion, national origin, age, sex, gender, gender identity, gender expression, sexual orientation, marital status, medical condition, ancestry, physical or mental disability, or any other characteristic protected by applicable laws.

by submitting your application, you agree that fazz financial group may collect your personal data for recruiting, regional organization planning, and related purposes.",1,0,0,0,0,0,1,False,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,-6.1753942,106.827183
3158983245,IT Data Analyst - Manufacture,SIGMATECH,Jakarta,3 weeks ago,,27,"prefered female
business requirement analysis
system requirement analysis (related tableau and aws)
create brd
create fsd / tfd
use tableau desktop
use lod calculation in tableau
use tableau prep
use tableau server / online
create qa scenario form (related data cleansing, data staging, data mart, tableau dashboard)
system integration testing (related data cleansing, data staging, data mart, tableau dashboard)
database design and query (erd)
database design and query (erd)
mysql
postgre
db2
sql server
redshift
knowledge big data / data warehouse
knowledge business intelligent
agile methodology
communication with user",1,0,0,0,0,0,0,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,-6.1753942,106.827183
